"X","tax_id","taxon","rank","taxonReads","ncbi_rank","ncbi_name","path","species","genus","family","order","class","phylum","kingdom","clade","superkingdom","sample","fasteris","sampleR","years","ka","Lake"
11,1729112,"Passerellidae","family",1,"family","Passerellidae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae",NA,NA,"Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
12,175121,"Passeroidea","superfamily",1,"superfamily","Passeroidea","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea",NA,NA,NA,"Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
13,175836,"Buceros rhinoceros silvestris","subspecies",1,"subspecies","Buceros rhinoceros silvestris","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Bucerotiformes; Bucerotidae; Buceros; Buceros rhinoceros; Buceros rhinoceros silvestris","Buceros rhinoceros","Buceros","Bucerotidae","Bucerotiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
14,181119,"Pseudopodoces humilis","species",4,"species","Pseudopodoces humilis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Paridae; Pseudopodoces; Pseudopodoces humilis","Pseudopodoces humilis","Pseudopodoces","Paridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
15,187382,"Chlamydotis macqueenii","species",1,"species","Chlamydotis macqueenii","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Gruiformes; Otididae; Chlamydotis; Chlamydotis macqueenii","Chlamydotis macqueenii","Chlamydotis","Otididae","Gruiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
16,187451,"Vidua macroura","species",5,"species","Vidua macroura","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Estrildidae; Viduinae; Vidua; Vidua macroura","Vidua macroura","Vidua","Estrildidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
17,188344,"Leptosomus discolor","species",1,"species","Leptosomus discolor","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Coraciiformes; Leptosomidae; Leptosomus; Leptosomus discolor","Leptosomus discolor","Leptosomus","Leptosomidae","Coraciiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
18,188379,"Egretta garzetta","species",4,"species","Egretta garzetta","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Pelecaniformes; Ardeidae; Egretta; Egretta garzetta","Egretta garzetta","Egretta","Ardeidae","Pelecaniformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
19,198806,"Calidris pugnax","species",2,"species","Calidris pugnax","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Charadriiformes; Scolopacidae; Calidris; Calidris pugnax","Calidris pugnax","Calidris","Scolopacidae","Charadriiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
20,202280,"Harpia harpyja","species",2,"species","Harpia harpyja","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Accipitriformes; Accipitridae; Accipitrinae; Harpia; Harpia harpyja","Harpia harpyja","Harpia","Accipitridae","Accipitriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
21,219594,"Aythya fuligula","species",2,"species","Aythya fuligula","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Anseriformes; Anatidae; Aythyinae; Aythya; Aythya fuligula","Aythya fuligula","Aythya","Anatidae","Anseriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
22,221976,"Pyrgilauda ruficollis","species",1,"species","Pyrgilauda ruficollis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Passeridae; Pyrgilauda; Pyrgilauda ruficollis","Pyrgilauda ruficollis","Pyrgilauda","Passeridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
23,223781,"Aquila chrysaetos chrysaetos","subspecies",1,"subspecies","Aquila chrysaetos chrysaetos","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Accipitriformes; Accipitridae; Accipitrinae; Aquila; Aquila chrysaetos; Aquila chrysaetos chrysaetos","Aquila chrysaetos","Aquila","Accipitridae","Accipitriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
24,240206,"Pterocles gutturalis","species",2,"species","Pterocles gutturalis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Ciconiiformes; Pteroclidae; Pterocles; Pterocles gutturalis","Pterocles gutturalis","Pterocles","Pteroclidae","Ciconiiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
25,279965,"Antrostomus carolinensis","species",1,"species","Antrostomus carolinensis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Caprimulgimorphae; Caprimulgiformes; Caprimulgidae; Antrostomus; Antrostomus carolinensis","Antrostomus carolinensis","Antrostomus","Caprimulgidae","Caprimulgiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
26,28728,"Tyrannidae","family",1,"family","Tyrannidae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Tyrannidae",NA,NA,"Tyrannidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
27,2939378,"Oenanthe melanoleuca","species",6,"species","Oenanthe melanoleuca","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Muscicapidae; Oenanthe; Oenanthe melanoleuca","Oenanthe melanoleuca","Oenanthe","Muscicapidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
28,296741,"Chiroxiphia lanceolata","species",2,"species","Chiroxiphia lanceolata","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Chiroxiphia; Chiroxiphia lanceolata","Chiroxiphia lanceolata","Chiroxiphia","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
29,299123,"Lonchura striata domestica","subspecies",23,"subspecies","Lonchura striata domestica","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Estrildidae; Estrildinae; Lonchura; Lonchura striata; Lonchura striata domestica","Lonchura striata","Lonchura","Estrildidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
30,30420,"Corvus","genus",1,"genus","Corvus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Corvoidea; Corvidae; Corvus",NA,"Corvus","Corvidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
31,30464,"Nothoprocta perdicaria","species",2,"species","Nothoprocta perdicaria","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Palaeognathae; Tinamiformes; Tinamidae; Nothoprocta; Nothoprocta perdicaria","Nothoprocta perdicaria","Nothoprocta","Tinamidae","Tinamiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
32,328815,"Manacus vitellinus","species",1,"species","Manacus vitellinus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Manacus; Manacus vitellinus","Manacus vitellinus","Manacus","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
33,33616,"Gymnogyps californianus","species",1,"species","Gymnogyps californianus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Accipitriformes; Cathartidae; Gymnogyps; Gymnogyps californianus","Gymnogyps californianus","Gymnogyps","Cathartidae","Accipitriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
34,35540,"Pezoporus wallicus","species",4,"species","Pezoporus wallicus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Psittaciformes; Psittacidae; Pezoporus; Pezoporus wallicus","Pezoporus wallicus","Pezoporus","Psittacidae","Psittaciformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
35,36300,"Pelecanus crispus","species",1,"species","Pelecanus crispus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Pelecaniformes; Pelecanidae; Pelecanus; Pelecanus crispus","Pelecanus crispus","Pelecanus","Pelecanidae","Pelecaniformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
36,37040,"Gavia stellata","species",1,"species","Gavia stellata","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Gaviiformes; Gaviidae; Gavia; Gavia stellata","Gavia stellata","Gavia","Gaviidae","Gaviiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
37,37611,"Estrildidae","family",1,"family","Estrildidae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Estrildidae",NA,NA,"Estrildidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
38,39638,"Agelaius phoeniceus","species",3,"species","Agelaius phoeniceus","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passeroidea; Icteridae; Agelaius; Agelaius phoeniceus","Agelaius phoeniceus","Agelaius","Icteridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
39,40204,"Melozone crissalis","species",2,"species","Melozone crissalis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae; Melozone; Melozone crissalis","Melozone crissalis","Melozone","Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
40,415023,"Manacus candei","species",2,"species","Manacus candei","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Manacus; Manacus candei","Manacus candei","Manacus","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
41,415028,"Corapipo altera","species",1,"species","Corapipo altera","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Pipridae; Corapipo; Corapipo altera","Corapipo altera","Corapipo","Pipridae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
42,43150,"Hirundo rustica","species",6,"species","Hirundo rustica","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Sylvioidea; Hirundinidae; Hirundo; Hirundo rustica","Hirundo rustica","Hirundo","Hirundinidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
43,44394,"Zonotrichia albicollis","species",4,"species","Zonotrichia albicollis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae; Zonotrichia; Zonotrichia albicollis","Zonotrichia albicollis","Zonotrichia","Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
44,44398,"Melospiza georgiana","species",4,"species","Melospiza georgiana","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Passerellidae; Melospiza; Melospiza georgiana","Melospiza georgiana","Melospiza","Passerellidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
45,466585,"Tetraoninae","subfamily",2,"subfamily","Tetraoninae","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Tetraoninae",NA,NA,"Phasianidae","Galliformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
46,478635,"Myiozetetes cayanensis","species",2,"species","Myiozetetes cayanensis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Tyrannidae; Myiozetetes; Myiozetetes cayanensis","Myiozetetes cayanensis","Myiozetetes","Tyrannidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
47,48883,"Geospiza fortis","species",1,"species","Geospiza fortis","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Passeriformes; Thraupidae; Geospiza; Geospiza fortis","Geospiza fortis","Geospiza","Thraupidae","Passeriformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
48,54374,"Mesitornis unicolor","species",1,"species","Mesitornis unicolor","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Gruiformes; Mesitornithidae; Mesitornis; Mesitornis unicolor","Mesitornis unicolor","Mesitornis","Mesitornithidae","Gruiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
49,54383,"Eurypyga helias","species",1,"species","Eurypyga helias","cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; NA; NA; Eurypygidae; Eurypyga; Eurypyga helias","Eurypyga helias","Eurypyga","Eurypygidae","Eurypygiformes","Aves","Chordata","Metazoa",NA,"Eukaryota","IE111L-1_S1","IE111L-1","IE111L-1_58.2ka",58200,58.2,"lele"
